,GICS Sector,GICS Sub-Industry,Name,open,high,low,close,daily_gain,daily_volatility,daily_gain%,volatility%
108,Energy,Integrated Oil & Gas,XOM,87.65259729944401,88.23716870532164,87.0517309769659,87.66844718030194,0.0158498808578236,1.1854377283558382,0.018364507275453055,1.3654733711044078
172,Financials,Property & Casualty Insurance,CINF,59.40967037331218,59.7856670373311,58.99979714058778,59.41681493248608,0.007144559173947423,0.7858698967434476,0.01821798109502713,1.3219442280745097
402,Real Estate,Specialized REITs,EXR,66.68265289912628,67.28864988085786,66.05363653693422,66.69532168387609,0.012668784749801635,1.2350133439237483,0.018196802530669326,1.824124542475699
357,Materials,Construction Materials,MLM,155.58182208101678,157.40523558379675,153.7013324860999,155.6135980937252,0.03177601270849864,3.7039030976965814,0.018123265098075162,2.4055086127835588
341,Information Technology,Semiconductors,MCHP,54.41622446386022,54.91582176330423,53.881950198570316,54.424015091342326,0.007790627482128718,1.0338715647339143,0.018056431992004088,1.9169319806219338
17,Communication Services,Publishing,NWS,14.795106928999132,14.944982378100942,14.636796749358412,14.797733105218146,0.002626176218990566,0.30818562874251454,0.01804739357904697,2.110812219934738
354,Information Technology,"Technology Hardware, Storage & Peripherals",STX,44.42828038125496,45.033335980937274,43.81306068308179,44.43795313741064,0.009672756155679058,1.2202752978554412,0.017984632599542933,2.854261453140743
45,Consumer Discretionary,General Merchandise Stores,TGT,67.82820865766487,68.39793200953136,67.25355639396349,67.84036536934072,0.01215671167593331,1.1443756155679108,0.017648129212344654,1.6896595073385758
136,Financials,Consumer Finance,AXP,78.60554344718015,79.16633463065922,78.05201342335184,78.61601270849873,0.010469261318506801,1.114321207307387,0.017646499047660982,1.4352272498321224
329,Information Technology,IT Consulting & Other Services,IBM,167.2308706910246,168.36292764098474,166.15624749801412,167.26192613185083,0.031055440826052036,2.2066801429706104,0.017624979276935942,1.332982601708045
204,Health Care,Health Care Equipment,DHR,81.42052328767116,81.9235481869459,80.90926204673646,81.43746978243351,0.016946494762288315,1.0142861402095078,0.017218783890264704,1.2496310579387135
369,Materials,Paper Packaging,PKG,74.85273232724377,75.55193812549659,74.10657513899909,74.86203733121519,0.009305003971406016,1.4453629864972228,0.017181678023877635,1.9805793322286311
260,Industrials,Building Products,FAST,45.55084193804608,45.985378872120755,45.09045448768861,45.55820969023036,0.007367752184273213,0.8949243844320901,0.016928882415217072,1.9708728461259133
360,Materials,Diversified Chemicals,EMN,77.25501985702942,77.97126147736299,76.52411906274827,77.26507545671188,0.010055599682287426,1.4471424146147729,0.016491893399853106,1.9070382295087949
67,Consumer Discretionary,Restaurants,SBUX,48.34429602859411,48.717212152501965,47.95682668784756,48.35224583002383,0.00794980142970611,0.7603854646544869,0.016091661557634696,1.5763958868591785
281,Industrials,Industrial Machinery,FLS,54.37223232724384,54.91761612390792,53.81452922954726,54.37670643367757,0.004474106433677482,1.1030868943606023,0.015865209521644455,2.078519315423736
73,Consumer Discretionary,Specialty Stores,TSCO,72.85134233518666,73.5932196187451,72.07971509134234,72.85973312152504,0.008390786338363878,1.5135045274026997,0.0157115795607423,2.0855492652224936
196,Health Care,Health Care Distributors,HSIC,69.89021644162035,70.41756147736295,69.31615123113592,69.89932883240661,0.009112390786338593,1.1014102462271629,0.015491266265006534,1.567349544273965
53,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",CCL,47.59571088165206,47.98765409054802,47.19746759332805,47.59809372517871,0.0023828435266084083,0.7901864972200164,0.015368228848374804,1.6712475096125434
254,Industrials,Airlines,ALK,61.7638582208102,62.52695051628281,60.97166640190629,61.767065131056555,0.003206910246226917,1.5552841143764906,0.015213683437472382,2.569099839968952
69,Consumer Discretionary,Specialty Stores,AZO,619.6706155679116,624.9363382843527,614.2743500397139,619.7036536934078,0.033038125496425805,10.661988244638618,0.014943767938921278,1.7173494984973765
131,Financials,Asset Management & Custody Banks,BLK,348.57791104050796,351.44751080222403,345.58659507545707,348.6289674344722,0.05105639396346282,5.860915726767284,0.014721679883517103,1.7192319272892962
22,Consumer Discretionary,Apparel Retail,ROST,49.9055961080222,50.35557323272436,49.45476814932487,49.91224821286734,0.0066521048451153005,0.9008050833995248,0.014153419020275738,1.7971584677113164
399,Real Estate,Specialized REITs,CCI,85.13040826052423,85.79093725178704,84.46941374106437,85.1435941223193,0.01318586179507531,1.3215235107227938,0.013958217310602913,1.5573029169312815
110,Energy,Oil & Gas Equipment & Services,HAL,46.96718752978554,47.541058538522634,46.38684305003973,46.9683717235902,0.0011841938046067715,1.1542154884829208,0.013043579289746468,2.5246636234909605
122,Energy,Oil & Gas Refining & Marketing,MPC,46.0801089753773,46.70937903097701,45.450304845115184,46.086600476568684,0.00649150119142196,1.2590741858617946,0.01299329130570747,2.811906299327037
339,Information Technology,Semiconductors,AVGO,130.74816918189052,132.20161397934874,129.0882539316916,130.74567712470224,-0.0024920571882445504,3.113360047656871,0.01287565431020515,2.4536169977982727
19,"Communication Services
",Integrated Telecommunication Services,VZ,49.00184980142968,49.32550452740266,48.649351389992084,49.008094519459874,0.0062447180301826435,0.6761531374106431,0.012808849733764343,1.38296464639186
320,Information Technology,Data Processing & Outsourced Services,V,71.04176981731551,71.5553982525815,70.51375798252587,71.05198371723591,0.010213899920571954,1.0416402700555996,0.01277450605614178,1.5066327937844952
416,Utilities,Electric Utilities,PPL,34.053681493248625,34.29599650516281,33.80045456711676,34.05885313741063,0.005171644162033353,0.495541938046068,0.01269009672131131,1.4618189990352672
403,Real Estate,Specialized REITs,IRM,33.5458418586179,33.85355623510725,33.222006433677535,33.55007545671169,0.0042335980937250614,0.6315498014297057,0.012675767398783839,1.910011381014675
106,Energy,Integrated Oil & Gas,CVX,109.95906584590941,110.76083494837204,109.10510079428123,109.96899999999997,0.009934154090548071,1.6557341540905475,0.0125564121984535,1.5615928169300561
380,Real Estate,Hotel & Resort REITs,HST,18.762362192216038,18.94990214455916,18.569168864177907,18.76448054011121,0.0021183478951549116,0.3807332803812544,0.012528560155001603,2.082061986597707
358,Materials,Construction Materials,VMC,89.38814138204928,90.38370738681509,88.36145107227964,89.39841540905476,0.010274027005559896,2.022256314535346,0.012492833393112229,2.288585213646146
337,Information Technology,Semiconductors,ADI,60.928582525814136,61.470247498014245,60.34129269261317,60.93193208895943,0.0033495631453533156,1.1289548054011123,0.011932965974593937,1.8545820625854492
253,Industrials,Airlines,AAL,38.39049547259723,38.95555385226367,37.82560500397139,38.39325226370135,0.0027567911040507443,1.1299488482922957,0.01188861494584572,3.025388887839748
161,Financials,Life & Health Insurance,MET,49.46210889594912,49.90851930103256,48.999098490865826,49.466858617950734,0.004749722001588484,0.9094208101667991,0.01177989524522369,1.8676495797548647
215,Health Care,Health Care Facilities,DVA,68.46256060365373,68.99994543288332,67.91315003971386,68.47084988085786,0.008289277204130318,1.0867953931691825,0.011693645644822363,1.6082995914036788
388,Real Estate,Residential REITs,AVB,161.79069277204124,163.0758218427326,160.4466052422557,161.8031135822083,0.012420810166798888,2.6292166004765654,0.011361394480439654,1.627994342616329
42,Consumer Discretionary,Distributors,LKQ,30.086084193804563,30.388549245432806,29.765734392374906,30.08941699761715,0.003332803812549562,0.6228148530579833,0.010335755849099876,2.1096891789479297
384,Real Estate,Office REITs,BXP,121.7083399523432,122.66265552025422,120.69614702144564,121.72142176330425,0.013081810961080199,1.9665084988085788,0.010325642321134452,1.6250664092196907
100,Consumer Staples,Personal Products,PG,83.03760794281165,83.50562176330415,82.56364146147743,83.04609610802216,0.008488165210484488,0.9419803018268482,0.00992857346177013,1.1437052156811713
389,Real Estate,Residential REITs,EQR,65.61108737092921,66.13049912629076,65.05683216838761,65.61652104845113,0.005433677521842597,1.0736669579030977,0.009699629326565118,1.6310484832156085
95,Consumer Staples,Packaged Foods & Meats,MDLZ,39.08063542494047,39.40070476568706,38.755454964257325,39.081155679110374,0.000520254169976164,0.6452498014297069,0.009562294141417224,1.6563656847004877
263,Industrials,Building Products,MAS,28.14140953137413,28.429697220015978,27.8573867355044,28.14667196187448,0.005262430500397131,0.5723104845115179,0.009368762033720814,2.140905058867918
60,Consumer Discretionary,Internet & Direct Marketing Retail,AMZN,576.8672637807788,582.0172213661632,571.113516521049,576.8800405083399,0.012776727561556822,10.903704845115177,0.008791986356922929,2.007611797856865
157,Financials,Investment Banking & Brokerage,MS,34.728725893566256,35.07287966640193,34.375742096902286,34.73113979348693,0.002413899920571909,0.6971375694996031,0.00842179629707198,2.0706302050041803
205,Health Care,Health Care Equipment,EW,73.64081207307392,74.39735281969827,72.89749737887219,73.64446783161245,0.003655758538522808,1.4998554408260503,0.00831736916584552,2.061494655516917
368,Materials,Paper Packaging,IP,48.563686258935675,49.00297998411436,48.13361088165214,48.56741064336779,0.003724384432088937,0.8693691024622711,0.008262176078003896,1.8171682268945646
29,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",TPR,41.76696584590936,42.19505035742655,41.34271382049244,41.772025416997664,0.005059571088165251,0.8523365369340737,0.008059491887309459,2.095054381239249
327,Information Technology,IT Consulting & Other Services,CTSH,55.385056711675986,55.878178951548875,54.87230373312149,55.393480142970645,0.008423431294678332,1.0058752184273232,0.007766678798162138,1.8556914688988815
76,Consumer Staples,Brewers,TAP,77.35133550436859,77.98598268467038,76.6850514694202,77.35028594122322,-0.0010495631453534301,1.3009312152501977,0.00768133079208947,1.6804698620767806
10,Communication Services,Interactive Media & Services,FB,96.45505933280387,97.38673939634634,95.46303907863386,96.47861032565537,0.02355099285146973,1.923700317712472,0.006879970236864226,2.239350878113511
350,Information Technology,"Technology Hardware, Storage & Peripherals",AAPL,109.05542891183494,109.95111834789537,108.14158888006365,109.06669849086573,0.011269579030976605,1.8095294678316132,0.006820335753414991,1.7087572478440656
240,Health Care,Pharmaceuticals,ZTS,45.091388959491724,45.48882621127871,44.66558848292294,45.09864813343924,0.007259173947577483,0.8232377283558379,0.006297388040531336,1.8826207657504657
13,Communication Services,Movies & Entertainment,DIS,92.98184050834008,93.61639857029391,92.2971984114376,92.9810802223988,-0.0007602859412234359,1.3192001588562354,0.00612605366145609,1.4305664828908575
378,Materials,Steel,NUE,50.69343526608413,51.20818244638598,50.153095949166,50.69385226370132,0.0004169976171563425,1.055086497220014,0.005932781162185045,2.0917412425520636
396,Real Estate,Retail REITs,REG,62.44565528196983,62.95246997617156,61.91232454328831,62.45040508339947,0.004749801429706068,1.0401454328832405,0.005694459608877791,1.671693379346501
141,Financials,Diversified Banks,C,53.46438443208902,53.93734876886418,52.99014447974585,53.46795075456706,0.0035663224781572918,0.9472042891183482,0.005476354165894497,1.8073605362831133
112,Energy,Oil & Gas Equipment & Services,SLB,81.9037411437649,82.67785893566322,81.10236862589373,81.90536139793494,0.0016202541699761118,1.575490309769656,0.005093300392811319,1.9428937659252856
238,Health Care,Pharmaceuticals,PFE,32.18135988880065,32.421133677521894,31.941460921366158,32.183407466243004,0.002047577442414685,0.4796727561556793,0.00464170575626658,1.4966937960269937
413,Utilities,Electric Utilities,FE,34.046727561556764,34.353340349483716,33.73695075456709,34.04887212073073,0.002144559173947628,0.6163895949165996,0.004603362684798524,1.8112967147900174
372,Materials,Specialty Chemicals,ALB,75.36685464654488,76.1290795075457,74.57657855440831,75.36178316123905,-0.005071485305798471,1.5525009531374112,0.0036524532411379676,2.1220808974337078
118,Energy,Oil & Gas Exploration & Production,EOG,88.37528196981742,89.41309722001611,87.29700619539317,88.37085782366955,-0.004424146147735853,2.1160910246227194,0.0031584434391905953,2.4465556245079756
1,Communication Services,Advertising,OMC,74.26129388403494,74.80997998411449,73.68695226370143,74.26488482922954,0.003590945194599007,1.123027720413027,0.0026900205530665236,1.5222746684891633
187,Health Care,Biotechnology,AMGN,146.00554781572694,147.42604281175534,144.48836068308182,146.0044753772834,-0.0010724384432091337,2.937682128673549,0.0019347729337755705,2.0340879217175662
336,Information Technology,Semiconductor Equipment,LRCX,89.43989340746631,90.39660357426521,88.37804583002384,89.4276894360604,-0.012203971405877711,2.0185577442414613,0.0017383775291702971,2.2228667217399773
135,Financials,Asset Management & Custody Banks,TROW,77.92702938840347,78.52650905480553,77.26669340746633,77.92850277998413,0.0014733915806194522,1.2598156473391577,0.0015203260864517735,1.6219505369532898
386,Real Estate,Office REITs,VNO,94.92936457505954,95.66980206513111,94.13892136616379,94.93519062748216,0.005826052422557546,1.5308806989674366,0.0013230494419841584,1.6258361171096416
338,Information Technology,Semiconductors,AMD,5.604315250198563,5.717247100873699,5.486632803812553,5.601862589356633,-0.0024526608419380472,0.23061429706115985,0.0013018782059918694,4.145336489583817
346,Information Technology,Semiconductors,SWKS,68.00404289118346,68.8749663224781,67.02514988085777,68.00707227958708,0.0030293884034945915,1.8498164416203329,0.0010733066256651375,2.753573870767653
24,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",HBI,23.453379745830066,23.700877839555233,23.197108737092965,23.451944003177108,-0.0014357426528990903,0.503769102462272,0.0007395930338815244,2.1301533174452327
167,Financials,Multi-line Insurance,L,43.33233518665606,43.589100317712465,43.06194876886417,43.331165607625195,-0.001169579030977059,0.5271515488482915,0.0005511672217628702,1.2338892850989303
127,Energy,Oil & Gas Storage & Transportation,WMB,36.59523431294677,37.061380698967376,36.112260127084966,36.587585385226376,-0.007648927720413007,0.9491205718824477,0.00047808801927719897,2.895481988486795
47,Consumer Discretionary,Home Furnishings,MHK,180.08591739475767,181.74903598093724,178.3836844320892,180.09055996822897,0.0046425734710080135,3.365351548848289,0.00029550948257722406,1.9594499184114837
395,Real Estate,Retail REITs,O,51.16848203062044,51.58988211120061,50.72347856567284,51.169955439161996,0.0014734085414987612,0.8664035455278009,-0.00044387714748129824,1.6903813160652919
62,Consumer Discretionary,Internet & Direct Marketing Retail,EXPE,100.08292700556001,101.19297077045262,98.91174551231141,100.08482287529768,0.001895869737887351,2.281225258141383,-0.0015305361451758326,2.3295538830122196
385,Real Estate,Office REITs,SLG,104.53824861000787,105.42683248610007,103.60438752978553,104.53598888006358,-0.0022597299444004635,1.8224449563145333,-0.0022884194602745007,1.7535085267026795
257,Industrials,Airlines,UAL,53.171878554408245,53.964614297061125,52.38262517871332,53.1653812549643,-0.006497299444003208,1.581989118347894,-0.002522122077532837,3.0654522078990776
362,Materials,Fertilizers & Agricultural Chemicals,FMC,61.93322081016679,62.51689213661636,61.330742811755336,61.923955520254026,-0.009265289912629121,1.1861493248610007,-0.0027831298860565078,2.0216627176136037
375,Materials,Specialty Chemicals,LYB,86.32078236695803,87.2553911834789,85.3693527402701,86.31923749007136,-0.0015448768864174422,1.8860384432088944,-0.003314896768907555,2.2209268339339574
111,Energy,Oil & Gas Equipment & Services,NOV,52.178705321683836,52.757625099285185,51.554942494042926,52.17377283558376,-0.00493248610007937,1.2026826052422546,-0.004373094964609535,2.5229620777293302
120,Energy,Oil & Gas Exploration & Production,OXY,78.62092930897533,79.30444710087372,77.86877140587765,78.61292692613185,-0.008002382843526397,1.435675694996031,-0.005397190990241191,1.8557351842897594
115,Energy,Oil & Gas Exploration & Production,COP,57.459111993645806,58.0210300238284,56.86013526608426,57.45326449563156,-0.00584749801429706,1.1608947577442414,-0.005558028389191404,2.1569591793638856
355,Information Technology,"Technology Hardware, Storage & Peripherals",WDC,75.95889189833193,76.92365226370137,74.95646528991274,75.9547258935664,-0.004166004765687418,1.9671869737887226,-0.005896778478561871,2.727979445482637
37,Consumer Discretionary,Automotive Retail,AAP,132.4396305798251,133.81829722001572,131.03602494042892,132.43346306592517,-0.006167513899920502,2.782272279586974,-0.006127437282857438,2.110461446100064
11,Communication Services,Interactive Media & Services,GOOG,725.3641676923075,730.8222477948706,719.4568432820528,725.4033527179495,0.039185025641027216,11.36540451282053,-0.00655638350327097,1.6064163681765198
192,Health Care,Biotechnology,VRTX,101.59963950715425,103.23025516693168,99.8651666931637,101.59327424483314,-0.006365262321144742,3.3650884737678832,-0.006624205805368647,3.3684233023603687
414,Utilities,Electric Utilities,LNT,32.785742652899145,33.02174209690233,32.54276473391582,32.78664019062746,0.000897537728355823,0.4789773629864977,-0.007177712149415488,1.4699631088682765
165,Financials,Multi-Sector Holdings,BRK.B,142.29253415409076,143.0250773629868,141.42775814138196,142.28079428117576,-0.011739872915011827,1.597319221604445,-0.007219605560069606,1.1295040043255997
38,Consumer Discretionary,Casinos & Gaming,MGM,23.620872279586973,23.912043844320902,23.314291818903918,23.619968228752995,-0.0009040508339951605,0.5977520254169985,-0.007434324462755329,2.608023099441297
7,Communication Services,Integrated Telecommunication Services,T,36.402446386020614,36.626416838761,36.156857585385275,36.399804924543304,-0.002641461477362985,0.46955925337569476,-0.009601202485632008,1.2950768313320082
74,Consumer Discretionary,Specialty Stores,ULTA,170.2042851469419,172.01761731532966,168.29139388403493,170.1721771247021,-0.032108022239872615,3.7262234312946845,-0.010324016195033151,2.274450872646625
356,Information Technology,"Technology Hardware, Storage & Peripherals",XRX,40.48830786338362,40.90480913423351,40.057713185067485,40.48680698967434,-0.001500873709293074,0.8470959491660047,-0.010386222441011256,2.090877283507957
406,Real Estate,Specialized REITs,WY,31.485826211278862,31.75178292295467,31.21298474980141,31.483157267672755,-0.002668943606036587,0.538798173153296,-0.010603551312935406,1.7362597414457277
361,Materials,Fertilizers & Agricultural Chemicals,CF,41.486264177918926,42.06215305798258,40.896355679110464,41.479410643367714,-0.006853534551231183,1.165797378872121,-0.01082231669189865,2.9658681806174987
237,Health Care,Pharmaceuticals,MRK,56.32969722001586,56.74507291501184,55.89872811755361,56.32106751389991,-0.00862970611596507,0.8463447974582993,-0.010905302882286309,1.5142972292707149
393,Real Estate,Retail REITs,FRT,130.11644956314524,131.10290095313746,129.04573121525024,130.10448768864177,-0.011961874503573815,2.057169737887212,-0.011497558711892742,1.582739074601226
64,Consumer Discretionary,Restaurants,CMG,493.33199761715645,498.60175623510656,488.1483911834793,493.2560079428124,-0.0759896743447187,10.453365051628289,-0.012733311523219729,2.1909678315882046
52,Consumer Discretionary,Homebuilding,PHM,20.81955925337567,21.080067275615544,20.55676981731533,20.817875297855437,-0.0016839555202541904,0.5232974583002385,-0.013364196316293318,2.571528124476834
3,Communication Services,Broadcasting,DISCK,41.263200953137364,41.72064519459885,40.81796060365368,41.26804050833991,0.004839555202541779,0.902684590945195,-0.013570602224943547,2.390290838014773
129,Financials,Asset Management & Custody Banks,BEN,46.09909444003182,46.49888752978551,45.68548800635429,46.09075814138209,-0.008336298649722084,0.8133995234312946,-0.014794966781943641,1.8063043121672535
107,Energy,Integrated Oil & Gas,HES,64.43893169181896,65.24685766481336,63.618955917394814,64.4317474185861,-0.007184273232724442,1.6279017474185884,-0.015215587860386329,2.69712379517351
109,Energy,Oil & Gas Equipment & Services,FTI,40.19141302621127,40.67616664019063,39.704372359015025,40.183669579030976,-0.007743447180301741,0.971794281175536,-0.015790532190412793,2.4941436481737123
50,Consumer Discretionary,Homebuilding,DHI,28.434444718030168,28.776801270849905,28.075864892772028,28.433153296266905,-0.001291421763304335,0.7009363780778399,-0.01647716704117874,2.5599155244785736
264,Industrials,Construction & Engineering,PWR,29.921834710087328,30.231509769658434,29.601285782366926,29.912688641779205,-0.009146068308181167,0.6302239872915016,-0.01797460570778665,2.159210948635223
255,Industrials,Airlines,DAL,40.25829936457501,40.76540158856234,39.73073193010326,40.24455520254162,-0.01374416203335975,1.0346696584590949,-0.019721412062206328,2.6729326933067283
140,Financials,Diversified Banks,BAC,17.706624146147746,17.86646949960283,17.539185941223224,17.704177918983323,-0.002446227164416212,0.32728355837966666,-0.02004592212694882,1.884269134070616
239,Health Care,Pharmaceuticals,PRGO,125.82876489277211,127.17968268467048,124.33073193010337,125.79861239078653,-0.03015250198570303,2.8489507545671193,-0.021563305297595824,2.276686111482418
420,Utilities,Independent Power Producers & Energy Traders,NRG,22.482839555202535,22.786245830023795,22.17797545671167,22.47736298649721,-0.005476568705321644,0.6082703733121521,-0.021918964740321206,3.0448706437031188
12,Communication Services,Interactive Media & Services,GOOGL,682.3570406671956,687.3627760127075,676.6917895154892,682.2338471803026,-0.12319348689436081,10.670986497220019,-0.022832513225336738,1.5823378330223594
379,Real Estate,Health Care REITs,VTR,65.05155281969824,65.58428443208906,64.4645636219222,65.03783161239089,-0.013721207307386752,1.1197208101668013,-0.02320010870976494,1.737922440696723
114,Energy,Oil & Gas Exploration & Production,COG,28.665677124702135,29.06350023828435,28.244862112787846,28.654968228752928,-0.01070889594916603,0.8186381254964263,-0.024444837562023064,2.9809267697148933
275,Industrials,Industrial Conglomerates,GE,26.52918975377282,26.7134213661636,26.335645512311366,26.526341540905474,-0.0028482128673550087,0.37777585385226314,-0.02455354093497797,1.4539004345556843
94,Consumer Staples,Packaged Foods & Meats,KHC,82.21010229007629,82.83486061068695,81.48486320610684,82.1870839694657,-0.023018320610687152,1.3499974045801546,-0.026030880287471928,1.6710302998438398
27,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",RL,128.28493645750598,129.55440627482153,127.00424511517085,128.24887609213653,-0.03606036536934055,2.5501611596505165,-0.026723218014233184,2.0864898538170262
397,Real Estate,Retail REITs,SPG,176.59344320889588,177.97827037331228,175.09362319301033,176.54747418586183,-0.045969023034153865,2.884647180301826,-0.02761029686028453,1.6362411293237866
139,Financials,Consumer Finance,SYF,30.802590090090085,31.120606418918914,30.444634459459458,30.79230292792793,-0.01028716216216214,0.675971959459459,-0.028715134688347643,2.202643952440118
371,Materials,Paper Packaging,WRK,51.20906202723144,51.83837367624813,50.539996671709574,51.18275340393342,-0.02630862329803352,1.298377004538579,-0.030569573852360848,2.6264746555295635
6,Communication Services,Cable & Satellite,DISH,56.73683471008738,57.37652128673549,56.03722128673536,56.71832883240668,-0.018505877680699098,1.3393000000000008,-0.03136344440641048,2.386221326141282
2,Communication Services,Broadcasting,DISCA,43.867397378872084,44.34845528196981,43.352708419380406,43.86043367752186,-0.0069637013502782145,0.9957468625893574,-0.032112174213377226,2.490811361328217
31,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",UAA,29.303730500397116,29.66988840349488,28.892322319300998,29.288258538522644,-0.015471961874503474,0.7775660841938032,-0.03259251150561312,2.7002672062188444
191,Health Care,Biotechnology,REGN,381.86151454690037,387.48145731319505,375.85366001589836,381.7184280604132,-0.1430864864864865,11.62779729729728,-0.0326132280102256,3.090698307899617
319,Information Technology,Data Processing & Outsourced Services,PYPL,46.17359541984732,46.659585648854964,45.61799450381682,46.165045801526766,-0.008549618320610554,1.0415911450381672,-0.03356141723226786,2.3181971685229175
39,Consumer Discretionary,Casinos & Gaming,WYNN,133.376362827641,135.1673061953931,131.5034415409055,133.347143764893,-0.02921906274821311,3.6638646544876914,-0.040434224434213385,2.9303907694852396
132,Financials,Asset Management & Custody Banks,IVZ,33.98601834789512,34.289656155679104,33.65186441620331,33.97203335980933,-0.013984988085782338,0.637791739475775,-0.040921549316423125,1.9107323167898962
113,Energy,Oil & Gas Exploration & Production,APA,64.10297378872124,64.90600317712473,63.25613407466235,64.07328435266089,-0.029689436060365386,1.6498691024622705,-0.04118005066300134,2.801028280898142
51,Consumer Discretionary,Homebuilding,LEN,44.67990929308968,45.19796028594119,44.12642374900707,44.66299976171556,-0.016909531374106456,1.0715365369340744,-0.042520068095791355,2.4526026887181387
394,Real Estate,Retail REITs,KIM,23.60185861795075,23.802000079428122,23.38039984114372,23.593343923749007,-0.008514694201747424,0.42160023828435306,-0.04564114175408746,1.8150134309619212
36,Consumer Discretionary,Automobile Manufacturers,GM,34.56982922954722,34.89276576648134,34.21007370929309,34.55298649722002,-0.016842732327243846,0.6826920571882442,-0.04677738980283049,1.9921380643348612
26,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",PVH,111.80268467037337,112.95584050834,110.58058641779196,111.75251787132639,-0.05016679904686261,2.3752540905480557,-0.04755292060841886,2.1741062057734024
342,Information Technology,Semiconductors,MU,22.985880063542517,23.334586576648114,22.60530770452739,22.97259261318506,-0.013287450357426525,0.7292788721207298,-0.04864042670412174,3.3462175191586434
188,Health Care,Biotechnology,BIIB,295.5971564733912,299.29748498808596,291.59618149324854,295.41326401906235,-0.18389245432883214,7.701303494837172,-0.053236692029817595,2.6137568852418935
364,Materials,Gold,NEM,29.048355758538527,29.459075774424136,28.6091012708499,29.030659253375696,-0.01769650516282754,0.8499745035742649,-0.05634669434373234,3.0233028569726796
186,Health Care,Biotechnology,ALXN,142.60172366957906,144.70387752184294,140.22177966640174,142.51771008737103,-0.08401358220810154,4.482097855440821,-0.06014080681811553,3.1411065437512464
363,Materials,Fertilizers & Agricultural Chemicals,MOS,38.03540706910245,38.450815329626714,37.577185146941964,38.01189833200959,-0.0235087370929309,0.8736301826846716,-0.06142908254817319,2.4975240786956814
117,Energy,Oil & Gas Exploration & Production,DVN,50.10055218427322,50.75331032565534,49.39759189833197,50.06304606830821,-0.03750611596505161,1.3557184273232714,-0.06384106997387644,2.9940529715088653
189,Health Care,Biotechnology,GILD,82.52872088959492,83.40271032565535,81.51518737092937,82.47280142970608,-0.05591945988880084,1.887522954725969,-0.0642488100748408,2.269514329791931
35,Consumer Discretionary,Automobile Manufacturers,F,14.11266862589357,14.228913741064353,13.974048371723608,14.102637013502795,-0.010031612390786322,0.2548653693407467,-0.06934924328270978,1.8194049849036296
33,Consumer Discretionary,Auto Parts & Equipment,APTV,89.54784090909094,90.55232045454544,88.53879545454546,89.49386363636363,-0.05397727272727273,2.013524999999999,-0.0699041563743915,2.2396367689963395
125,Energy,Oil & Gas Storage & Transportation,KMI,29.089815726767213,29.362681254964254,28.76849880857822,29.065814138204914,-0.024001588562351076,0.5941824463860208,-0.08035659690057745,2.2094070703796667
359,Materials,Copper,FCX,20.7850348689436,21.080103891977792,20.46203169181888,20.76637013502783,-0.018664733915806305,0.6180722001588564,-0.08494554174491195,3.7253341693516613
119,Energy,Oil & Gas Exploration & Production,MRO,23.843815726767293,24.15670214455914,23.500500953137408,23.824634630659272,-0.019181096108022305,0.656201191421764,-0.08987990476209039,3.2720467051856192
30,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",UA,23.721155507559384,24.055991576673875,23.357280345572345,23.68455723542117,-0.036598272138228895,0.698711231101512,-0.15263390646794336,3.042090427649321
